Data_minute,Valor,Ticker
2024-11-26 10:38,"R$ 16,63",NVDC34:BVMF
2024-11-26 10:39,"R$ 16,64",NVDC34:BVMF
2024-11-26 10:41,"R$ 16,66",NVDC34:BVMF
2024-11-26 10:42,"R$ 16,66",NVDC34:BVMF
2024-11-26 10:44,"R$ 16,65",NVDC34:BVMF
2024-11-26 10:45,"R$ 16,64",NVDC34:BVMF
2024-11-26 10:47,"R$ 16,64",NVDC34:BVMF
2024-11-26 10:49,"R$ 16,64",NVDC34:BVMF
2024-11-26 10:50,"R$ 16,63",NVDC34:BVMF
2024-11-26 10:52,"R$ 16,66",NVDC34:BVMF
2024-11-26 10:53,"R$ 16,63",NVDC34:BVMF
2024-11-26 10:55,"R$ 16,63",NVDC34:BVMF
2024-11-26 10:56,"R$ 16,65",NVDC34:BVMF
2024-11-26 10:58,"R$ 16,66",NVDC34:BVMF
2024-11-26 10:59,"R$ 16,68",NVDC34:BVMF
2024-11-26 11:01,"R$ 16,67",NVDC34:BVMF
2024-11-26 11:02,"R$ 16,69",NVDC34:BVMF
2024-11-26 11:04,"R$ 16,71",NVDC34:BVMF
2024-11-26 11:05,"R$ 16,71",NVDC34:BVMF
2024-11-26 11:07,"R$ 16,72",NVDC34:BVMF
2024-11-26 11:08,"R$ 16,74",NVDC34:BVMF
2024-11-26 11:10,"R$ 16,74",NVDC34:BVMF
2024-11-26 11:11,"R$ 16,73",NVDC34:BVMF
2024-11-26 11:13,"R$ 16,70",NVDC34:BVMF
2024-11-26 11:14,"R$ 16,71",NVDC34:BVMF
2024-11-26 11:16,"R$ 16,71",NVDC34:BVMF
2024-11-26 11:17,"R$ 16,69",NVDC34:BVMF
2024-11-26 11:19,"R$ 16,70",NVDC34:BVMF
2024-11-26 11:20,"R$ 16,68",NVDC34:BVMF
2024-11-26 11:22,"R$ 16,69",NVDC34:BVMF
2024-11-26 11:23,"R$ 16,69",NVDC34:BVMF
2024-11-26 11:25,"R$ 16,70",NVDC34:BVMF
2024-11-26 11:26,"R$ 16,72",NVDC34:BVMF
2024-11-26 11:28,"R$ 16,71",NVDC34:BVMF
2024-11-26 13:02,"R$ 16,51",NVDC34:BVMF
2024-11-26 13:03,"R$ 16,48",NVDC34:BVMF
2024-11-26 13:05,"R$ 16,48",NVDC34:BVMF
2024-11-26 13:06,"R$ 16,48",NVDC34:BVMF
2024-11-26 13:08,"R$ 16,50",NVDC34:BVMF
2024-11-26 13:09,"R$ 16,49",NVDC34:BVMF
2024-11-26 13:11,"R$ 16,49",NVDC34:BVMF
2024-11-26 13:12,"R$ 16,50",NVDC34:BVMF
2024-11-26 13:14,"R$ 16,48",NVDC34:BVMF
2024-11-26 13:15,"R$ 16,46",NVDC34:BVMF
2024-11-26 13:17,"R$ 16,48",NVDC34:BVMF
2024-11-26 13:18,"R$ 16,49",NVDC34:BVMF
2024-11-26 13:20,"R$ 16,51",NVDC34:BVMF
2024-11-26 13:21,"R$ 16,55",NVDC34:BVMF
2024-11-26 13:23,"R$ 16,56",NVDC34:BVMF
2024-11-26 13:24,"R$ 16,55",NVDC34:BVMF
2024-11-26 13:26,"R$ 16,54",NVDC34:BVMF
2024-11-26 13:28,"R$ 16,54",NVDC34:BVMF
2024-11-26 13:29,"R$ 16,53",NVDC34:BVMF
2024-11-26 13:31,"R$ 16,51",NVDC34:BVMF
2024-11-26 13:32,"R$ 16,49",NVDC34:BVMF
2024-11-26 13:34,"R$ 16,49",NVDC34:BVMF
2024-11-26 13:35,"R$ 16,50",NVDC34:BVMF
2024-11-26 13:37,"R$ 16,53",NVDC34:BVMF
2024-11-26 13:38,"R$ 16,52",NVDC34:BVMF
2024-11-26 13:40,"R$ 16,50",NVDC34:BVMF
2024-11-26 13:41,"R$ 16,53",NVDC34:BVMF
2024-11-26 13:43,"R$ 16,52",NVDC34:BVMF
2024-11-26 13:44,"R$ 16,55",NVDC34:BVMF
2024-11-26 13:46,"R$ 16,55",NVDC34:BVMF
2024-11-26 13:47,"R$ 16,56",NVDC34:BVMF
2024-11-26 13:49,"R$ 16,55",NVDC34:BVMF
2024-11-26 13:50,"R$ 16,54",NVDC34:BVMF
2024-11-26 13:52,"R$ 16,52",NVDC34:BVMF
2024-11-26 13:53,"R$ 16,52",NVDC34:BVMF
2024-11-26 13:55,"R$ 16,55",NVDC34:BVMF
2024-11-26 13:56,"R$ 16,56",NVDC34:BVMF
2024-11-26 13:58,"R$ 16,55",NVDC34:BVMF
2024-11-26 13:59,"R$ 16,56",NVDC34:BVMF
2024-11-26 14:01,"R$ 16,56",NVDC34:BVMF
2024-11-26 14:02,"R$ 16,53",NVDC34:BVMF
