Data_minute,Valor,Ticker
2024-11-26 10:38,"R$ 9,64",MXRF11:BVMF
2024-11-26 10:39,"R$ 9,63",MXRF11:BVMF
2024-11-26 10:41,"R$ 9,62",MXRF11:BVMF
2024-11-26 10:42,"R$ 9,61",MXRF11:BVMF
2024-11-26 10:44,"R$ 9,58",MXRF11:BVMF
2024-11-26 10:45,"R$ 9,57",MXRF11:BVMF
2024-11-26 10:47,"R$ 9,58",MXRF11:BVMF
2024-11-26 10:49,"R$ 9,58",MXRF11:BVMF
2024-11-26 10:50,"R$ 9,58",MXRF11:BVMF
2024-11-26 10:52,"R$ 9,55",MXRF11:BVMF
2024-11-26 10:53,"R$ 9,57",MXRF11:BVMF
2024-11-26 10:55,"R$ 9,57",MXRF11:BVMF
2024-11-26 10:56,"R$ 9,57",MXRF11:BVMF
2024-11-26 10:58,"R$ 9,57",MXRF11:BVMF
2024-11-26 10:59,"R$ 9,56",MXRF11:BVMF
2024-11-26 11:01,"R$ 9,56",MXRF11:BVMF
2024-11-26 11:02,"R$ 9,57",MXRF11:BVMF
2024-11-26 11:04,"R$ 9,57",MXRF11:BVMF
2024-11-26 11:05,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:07,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:08,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:10,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:11,"R$ 9,57",MXRF11:BVMF
2024-11-26 11:13,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:14,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:16,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:17,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:19,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:20,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:22,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:23,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:25,"R$ 9,58",MXRF11:BVMF
2024-11-26 11:26,"R$ 9,60",MXRF11:BVMF
2024-11-26 11:28,"R$ 9,60",MXRF11:BVMF
2024-11-26 13:02,"R$ 9,61",MXRF11:BVMF
2024-11-26 13:03,"R$ 9,61",MXRF11:BVMF
2024-11-26 13:05,"R$ 9,60",MXRF11:BVMF
2024-11-26 13:06,"R$ 9,61",MXRF11:BVMF
2024-11-26 13:08,"R$ 9,59",MXRF11:BVMF
2024-11-26 13:09,"R$ 9,59",MXRF11:BVMF
2024-11-26 13:11,"R$ 9,59",MXRF11:BVMF
2024-11-26 13:12,"R$ 9,59",MXRF11:BVMF
2024-11-26 13:14,"R$ 9,58",MXRF11:BVMF
2024-11-26 13:15,"R$ 9,59",MXRF11:BVMF
2024-11-26 13:17,"R$ 9,60",MXRF11:BVMF
2024-11-26 13:18,"R$ 9,59",MXRF11:BVMF
2024-11-26 13:20,"R$ 9,58",MXRF11:BVMF
2024-11-26 13:21,"R$ 9,56",MXRF11:BVMF
2024-11-26 13:23,"R$ 9,56",MXRF11:BVMF
2024-11-26 13:24,"R$ 9,57",MXRF11:BVMF
2024-11-26 13:26,"R$ 9,58",MXRF11:BVMF
2024-11-26 13:27,"R$ 9,57",MXRF11:BVMF
2024-11-26 13:29,"R$ 9,57",MXRF11:BVMF
2024-11-26 13:31,"R$ 9,57",MXRF11:BVMF
2024-11-26 13:32,"R$ 9,55",MXRF11:BVMF
2024-11-26 13:34,"R$ 9,55",MXRF11:BVMF
2024-11-26 13:35,"R$ 9,55",MXRF11:BVMF
2024-11-26 13:37,"R$ 9,56",MXRF11:BVMF
2024-11-26 13:38,"R$ 9,56",MXRF11:BVMF
2024-11-26 13:40,"R$ 9,56",MXRF11:BVMF
2024-11-26 13:41,"R$ 9,56",MXRF11:BVMF
2024-11-26 13:43,"R$ 9,53",MXRF11:BVMF
2024-11-26 13:44,"R$ 9,53",MXRF11:BVMF
2024-11-26 13:46,"R$ 9,53",MXRF11:BVMF
2024-11-26 13:47,"R$ 9,51",MXRF11:BVMF
2024-11-26 13:49,"R$ 9,51",MXRF11:BVMF
2024-11-26 13:50,"R$ 9,53",MXRF11:BVMF
2024-11-26 13:52,"R$ 9,52",MXRF11:BVMF
2024-11-26 13:53,"R$ 9,53",MXRF11:BVMF
2024-11-26 13:55,"R$ 9,52",MXRF11:BVMF
2024-11-26 13:56,"R$ 9,52",MXRF11:BVMF
2024-11-26 13:58,"R$ 9,52",MXRF11:BVMF
2024-11-26 13:59,"R$ 9,51",MXRF11:BVMF
2024-11-26 14:01,"R$ 9,52",MXRF11:BVMF
2024-11-26 14:02,"R$ 9,52",MXRF11:BVMF
