Data_minute,Valor,Ticker
2024-11-19 07:47,"527.426,67",BTC-BRL
2024-11-19 07:48,"527.426,67",BTC-BRL
2024-11-19 07:49,"527.796,59",BTC-BRL
2024-11-19 07:50,"527.796,59",BTC-BRL
2024-11-19 07:51,"527.876,66",BTC-BRL
2024-11-19 07:52,"527.842,09",BTC-BRL
2024-11-19 07:53,"527.842,09",BTC-BRL
2024-11-19 07:54,"527.983,83",BTC-BRL
2024-11-19 07:55,"528.079,43",BTC-BRL
2024-11-19 07:56,"528.137,58",BTC-BRL
2024-11-19 07:57,"528.137,58",BTC-BRL
2024-11-19 07:58,"528.071,55",BTC-BRL
2024-11-19 07:59,"528.071,55",BTC-BRL
2024-11-19 08:00,"527.877,12",BTC-BRL
2024-11-19 08:01,"527.865,56",BTC-BRL
2024-11-19 08:02,"527.972,49",BTC-BRL
2024-11-19 08:03,"527.972,49",BTC-BRL
2024-11-19 08:04,"527.998,55",BTC-BRL
2024-11-19 08:05,"527.998,55",BTC-BRL
2024-11-19 08:06,"527.932,00",BTC-BRL
2024-11-19 08:07,"527.974,74",BTC-BRL
2024-11-19 08:08,"527.996,25",BTC-BRL
2024-11-19 08:09,"528.313,14",BTC-BRL
2024-11-19 08:10,"528.313,14",BTC-BRL
2024-11-19 08:11,"528.223,69",BTC-BRL
2024-11-19 08:12,"527.950,23",BTC-BRL
2024-11-19 08:13,"527.885,98",BTC-BRL
2024-11-19 08:14,"527.885,98",BTC-BRL
2024-11-19 08:15,"527.668,78",BTC-BRL
2024-11-19 08:16,"527.581,23",BTC-BRL
2024-11-19 08:17,"527.649,28",BTC-BRL
2024-11-19 08:18,"527.507,20",BTC-BRL
2024-11-19 08:19,"527.507,20",BTC-BRL
2024-11-19 08:20,"527.286,49",BTC-BRL
2024-11-19 08:21,"527.154,13",BTC-BRL
2024-11-19 08:22,"527.526,55",BTC-BRL
2024-11-19 08:23,"527.526,55",BTC-BRL
2024-11-19 08:24,"527.686,79",BTC-BRL
2024-11-19 08:25,"527.657,73",BTC-BRL
2024-11-19 08:26,"527.502,67",BTC-BRL
2024-11-19 08:27,"527.464,53",BTC-BRL
2024-11-19 08:28,"527.464,53",BTC-BRL
2024-11-19 08:29,"527.187,66",BTC-BRL
2024-11-19 08:30,"527.115,11",BTC-BRL
2024-11-19 08:31,"527.115,11",BTC-BRL
2024-11-19 08:32,"526.909,94",BTC-BRL
2024-11-19 08:33,"527.000,96",BTC-BRL
2024-11-19 08:34,"526.997,79",BTC-BRL
2024-11-19 08:35,"526.997,79",BTC-BRL
2024-11-19 08:36,"527.059,70",BTC-BRL
2024-11-19 08:37,"527.127,71",BTC-BRL
2024-11-19 08:38,"527.127,71",BTC-BRL
2024-11-19 08:39,"527.125,24",BTC-BRL
2024-11-19 08:40,"527.125,24",BTC-BRL
2024-11-19 08:41,"527.334,61",BTC-BRL
2024-11-19 08:42,"527.514,06",BTC-BRL
2024-11-19 08:43,"527.611,13",BTC-BRL
2024-11-19 08:44,"527.611,13",BTC-BRL
2024-11-19 08:45,"527.716,13",BTC-BRL
2024-11-19 08:46,"527.974,12",BTC-BRL
2024-11-19 08:47,"527.776,77",BTC-BRL
2024-11-19 08:48,"527.643,46",BTC-BRL
2024-11-19 08:49,"527.726,03",BTC-BRL
2024-11-19 08:50,"527.728,44",BTC-BRL
2024-11-19 08:51,"527.728,44",BTC-BRL
2024-11-19 08:52,"527.736,50",BTC-BRL
2024-11-19 08:53,"527.733,91",BTC-BRL
2024-11-19 08:54,"527.685,87",BTC-BRL
2024-11-19 08:55,"527.731,90",BTC-BRL
2024-11-19 08:56,"527.731,90",BTC-BRL
2024-11-19 08:57,"527.736,73",BTC-BRL
2024-11-19 08:58,"527.731,55",BTC-BRL
2024-11-19 08:59,"527.731,55",BTC-BRL
2024-11-19 09:00,"527.731,95",BTC-BRL
2024-11-19 09:01,"527.717,34",BTC-BRL
2024-11-19 09:02,"527.707,79",BTC-BRL
2024-11-19 09:03,"528.942,02",BTC-BRL
2024-11-19 09:04,"529.194,16",BTC-BRL
2024-11-19 09:05,"529.176,45",BTC-BRL
2024-11-19 09:06,"529.354,24",BTC-BRL
2024-11-19 09:07,"529.671,38",BTC-BRL
2024-11-19 09:08,"530.206,85",BTC-BRL
2024-11-19 09:09,"530.435,11",BTC-BRL
2024-11-19 09:10,"530.227,83",BTC-BRL
2024-11-19 09:11,"530.227,83",BTC-BRL
2024-11-19 09:12,"529.900,40",BTC-BRL
2024-11-19 09:13,"529.962,33",BTC-BRL
2024-11-19 09:14,"529.962,33",BTC-BRL
2024-11-19 09:15,"529.789,14",BTC-BRL
2024-11-19 09:16,"529.836,45",BTC-BRL
2024-11-19 09:17,"530.036,04",BTC-BRL
2024-11-19 09:18,"530.365,46",BTC-BRL
2024-11-19 09:19,"529.975,99",BTC-BRL
2024-11-19 09:20,"529.941,37",BTC-BRL
2024-11-19 09:21,"529.941,37",BTC-BRL
2024-11-19 09:22,"530.837,51",BTC-BRL
2024-11-19 09:23,"530.611,88",BTC-BRL
2024-11-19 09:24,"530.520,95",BTC-BRL
2024-11-19 09:25,"530.143,70",BTC-BRL
2024-11-19 09:26,"530.537,10",BTC-BRL
2024-11-19 09:27,"530.613,09",BTC-BRL
2024-11-19 09:28,"530.883,06",BTC-BRL
2024-11-19 09:29,"530.883,06",BTC-BRL
