Data_minute,Valor,Ticker
2024-11-25 10:05,"R$ 66,81",AAPL34:BVMF
2024-11-25 11:13,"R$ 67,12",AAPL34:BVMF
2024-11-25 11:14,"R$ 67,12",AAPL34:BVMF
2024-11-25 11:15,"R$ 67,10",AAPL34:BVMF
2024-11-25 11:16,"R$ 67,06",AAPL34:BVMF
2024-11-25 11:17,"R$ 67,03",AAPL34:BVMF
2024-11-25 11:18,"R$ 67,01",AAPL34:BVMF
2024-11-25 11:19,"R$ 67,05",AAPL34:BVMF
2024-11-25 11:20,"R$ 67,05",AAPL34:BVMF
2024-11-25 11:21,"R$ 67,05",AAPL34:BVMF
2024-11-25 11:22,"R$ 67,08",AAPL34:BVMF
2024-11-25 11:23,"R$ 67,04",AAPL34:BVMF
2024-11-25 11:24,"R$ 67,02",AAPL34:BVMF
2024-11-25 11:25,"R$ 66,98",AAPL34:BVMF
2024-11-25 11:26,"R$ 66,98",AAPL34:BVMF
2024-11-25 11:27,"R$ 66,92",AAPL34:BVMF
2024-11-25 11:28,"R$ 66,92",AAPL34:BVMF
2024-11-25 11:29,"R$ 66,96",AAPL34:BVMF
2024-11-25 11:30,"R$ 66,89",AAPL34:BVMF
2024-11-25 11:31,"R$ 66,89",AAPL34:BVMF
2024-11-25 11:32,"R$ 66,87",AAPL34:BVMF
2024-11-25 11:33,"R$ 66,93",AAPL34:BVMF
2024-11-25 11:34,"R$ 66,90",AAPL34:BVMF
2024-11-25 11:35,"R$ 66,85",AAPL34:BVMF
2024-11-25 11:36,"R$ 66,86",AAPL34:BVMF
2024-11-25 11:37,"R$ 66,83",AAPL34:BVMF
2024-11-25 11:38,"R$ 66,85",AAPL34:BVMF
2024-11-25 11:39,"R$ 66,85",AAPL34:BVMF
2024-11-25 11:40,"R$ 66,92",AAPL34:BVMF
2024-11-25 11:41,"R$ 66,77",AAPL34:BVMF
2024-11-25 11:42,"R$ 66,85",AAPL34:BVMF
2024-11-25 11:43,"R$ 66,88",AAPL34:BVMF
2024-11-25 11:44,"R$ 66,88",AAPL34:BVMF
2024-11-25 11:45,"R$ 67,01",AAPL34:BVMF
2024-11-25 11:46,"R$ 66,95",AAPL34:BVMF
2024-11-25 11:47,"R$ 67,04",AAPL34:BVMF
