Data_minute,Valor,Ticker
2024-11-25 10:05,"R$ 9,35",MXRF11:BVMF
2024-11-25 11:13,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:14,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:15,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:16,"R$ 9,38",MXRF11:BVMF
2024-11-25 11:17,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:18,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:19,"R$ 9,37",MXRF11:BVMF
2024-11-25 11:20,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:21,"R$ 9,38",MXRF11:BVMF
2024-11-25 11:22,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:23,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:24,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:25,"R$ 9,37",MXRF11:BVMF
2024-11-25 11:26,"R$ 9,38",MXRF11:BVMF
2024-11-25 11:27,"R$ 9,38",MXRF11:BVMF
2024-11-25 11:28,"R$ 9,38",MXRF11:BVMF
2024-11-25 11:29,"R$ 9,38",MXRF11:BVMF
2024-11-25 11:30,"R$ 9,38",MXRF11:BVMF
2024-11-25 11:31,"R$ 9,37",MXRF11:BVMF
2024-11-25 11:32,"R$ 9,37",MXRF11:BVMF
2024-11-25 11:33,"R$ 9,38",MXRF11:BVMF
2024-11-25 11:34,"R$ 9,37",MXRF11:BVMF
2024-11-25 11:35,"R$ 9,37",MXRF11:BVMF
2024-11-25 11:36,"R$ 9,37",MXRF11:BVMF
2024-11-25 11:37,"R$ 9,37",MXRF11:BVMF
2024-11-25 11:38,"R$ 9,37",MXRF11:BVMF
2024-11-25 11:39,"R$ 9,37",MXRF11:BVMF
2024-11-25 11:40,"R$ 9,36",MXRF11:BVMF
2024-11-25 11:41,"R$ 9,36",MXRF11:BVMF
2024-11-25 11:42,"R$ 9,34",MXRF11:BVMF
2024-11-25 11:43,"R$ 9,34",MXRF11:BVMF
2024-11-25 11:44,"R$ 9,34",MXRF11:BVMF
2024-11-25 11:45,"R$ 9,34",MXRF11:BVMF
2024-11-25 11:46,"R$ 9,34",MXRF11:BVMF
2024-11-25 11:47,"R$ 9,34",MXRF11:BVMF
2024-11-25 11:48,"R$ 9,34",MXRF11:BVMF
2024-11-25 11:49,"R$ 9,35",MXRF11:BVMF
2024-11-25 11:50,"R$ 9,37",MXRF11:BVMF
2024-11-25 11:51,"R$ 9,38",MXRF11:BVMF
2024-11-25 11:52,"R$ 9,38",MXRF11:BVMF
2024-11-25 11:53,"R$ 9,38",MXRF11:BVMF
2024-11-25 11:54,"R$ 9,38",MXRF11:BVMF
2024-11-25 11:55,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:56,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:57,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:58,"R$ 9,39",MXRF11:BVMF
2024-11-25 11:59,"R$ 9,40",MXRF11:BVMF
2024-11-25 12:00,"R$ 9,40",MXRF11:BVMF
2024-11-25 12:01,"R$ 9,40",MXRF11:BVMF
2024-11-25 12:02,"R$ 9,40",MXRF11:BVMF
2024-11-25 12:03,"R$ 9,40",MXRF11:BVMF
2024-11-25 12:04,"R$ 9,39",MXRF11:BVMF
2024-11-25 12:05,"R$ 9,40",MXRF11:BVMF
2024-11-25 12:06,"R$ 9,40",MXRF11:BVMF
2024-11-25 12:07,"R$ 9,40",MXRF11:BVMF
2024-11-25 12:08,"R$ 9,39",MXRF11:BVMF
2024-11-25 12:09,"R$ 9,40",MXRF11:BVMF
2024-11-25 12:11,"R$ 9,39",MXRF11:BVMF
2024-11-25 12:12,"R$ 9,39",MXRF11:BVMF
2024-11-25 12:13,"R$ 9,39",MXRF11:BVMF
2024-11-25 12:14,"R$ 9,40",MXRF11:BVMF
2024-11-25 12:15,"R$ 9,45",MXRF11:BVMF
2024-11-25 12:16,"R$ 9,43",MXRF11:BVMF
2024-11-25 12:17,"R$ 9,43",MXRF11:BVMF
2024-11-25 12:18,"R$ 9,43",MXRF11:BVMF
2024-11-25 12:19,"R$ 9,43",MXRF11:BVMF
2024-11-25 12:20,"R$ 9,43",MXRF11:BVMF
2024-11-25 12:21,"R$ 9,43",MXRF11:BVMF
2024-11-25 12:22,"R$ 9,43",MXRF11:BVMF
2024-11-25 12:23,"R$ 9,45",MXRF11:BVMF
2024-11-25 12:24,"R$ 9,45",MXRF11:BVMF
2024-11-25 12:25,"R$ 9,45",MXRF11:BVMF
2024-11-25 12:26,"R$ 9,45",MXRF11:BVMF
2024-11-25 12:27,"R$ 9,45",MXRF11:BVMF
2024-11-25 12:28,"R$ 9,48",MXRF11:BVMF
2024-11-25 12:29,"R$ 9,48",MXRF11:BVMF
2024-11-25 12:30,"R$ 9,48",MXRF11:BVMF
2024-11-25 12:31,"R$ 9,47",MXRF11:BVMF
2024-11-25 12:32,"R$ 9,47",MXRF11:BVMF
2024-11-25 12:33,"R$ 9,46",MXRF11:BVMF
2024-11-25 12:34,"R$ 9,47",MXRF11:BVMF
2024-11-25 12:35,"R$ 9,47",MXRF11:BVMF
2024-11-25 12:36,"R$ 9,47",MXRF11:BVMF
2024-11-25 12:37,"R$ 9,47",MXRF11:BVMF
2024-11-25 12:38,"R$ 9,47",MXRF11:BVMF
2024-11-25 12:39,"R$ 9,48",MXRF11:BVMF
2024-11-25 12:40,"R$ 9,48",MXRF11:BVMF
2024-11-25 12:41,"R$ 9,47",MXRF11:BVMF
2024-11-25 12:42,"R$ 9,47",MXRF11:BVMF
2024-11-25 12:43,"R$ 9,47",MXRF11:BVMF
2024-11-25 12:44,"R$ 9,47",MXRF11:BVMF
2024-11-25 12:45,"R$ 9,48",MXRF11:BVMF
2024-11-25 12:46,"R$ 9,50",MXRF11:BVMF
2024-11-25 12:47,"R$ 9,50",MXRF11:BVMF
2024-11-25 12:48,"R$ 9,50",MXRF11:BVMF
2024-11-25 12:49,"R$ 9,50",MXRF11:BVMF
2024-11-25 12:50,"R$ 9,49",MXRF11:BVMF
2024-11-25 12:51,"R$ 9,49",MXRF11:BVMF
2024-11-25 12:52,"R$ 9,50",MXRF11:BVMF
2024-11-25 12:53,"R$ 9,50",MXRF11:BVMF
2024-11-25 12:54,"R$ 9,50",MXRF11:BVMF
2024-11-25 12:55,"R$ 9,52",MXRF11:BVMF
2024-11-25 12:56,"R$ 9,53",MXRF11:BVMF
2024-11-25 12:57,"R$ 9,53",MXRF11:BVMF
2024-11-25 12:58,"R$ 9,51",MXRF11:BVMF
2024-11-25 12:59,"R$ 9,52",MXRF11:BVMF
2024-11-25 13:00,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:01,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:02,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:03,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:04,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:05,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:06,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:07,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:08,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:09,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:10,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:11,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:12,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:13,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:14,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:15,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:16,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:17,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:18,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:19,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:20,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:21,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:22,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:23,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:24,"R$ 9,55",MXRF11:BVMF
2024-11-25 13:25,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:26,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:27,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:28,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:29,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:30,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:31,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:32,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:33,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:34,"R$ 9,55",MXRF11:BVMF
2024-11-25 13:35,"R$ 9,55",MXRF11:BVMF
2024-11-25 13:36,"R$ 9,55",MXRF11:BVMF
2024-11-25 13:37,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:38,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:39,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:40,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:41,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:42,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:43,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:44,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:45,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:46,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:47,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:48,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:49,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:50,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:51,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:52,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:53,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:54,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:55,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:56,"R$ 9,53",MXRF11:BVMF
2024-11-25 13:57,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:58,"R$ 9,54",MXRF11:BVMF
2024-11-25 13:59,"R$ 9,53",MXRF11:BVMF
2024-11-25 14:00,"R$ 9,53",MXRF11:BVMF
2024-11-25 14:01,"R$ 9,54",MXRF11:BVMF
2024-11-25 14:02,"R$ 9,54",MXRF11:BVMF
