Data_minute,Valor,Ticker
2024-11-25 10:05,"R$ 39,42",PETR4:BVMF
2024-11-25 11:13,"R$ 39,74",PETR4:BVMF
2024-11-25 11:14,"R$ 39,66",PETR4:BVMF
2024-11-25 11:15,"R$ 39,67",PETR4:BVMF
2024-11-25 11:16,"R$ 39,66",PETR4:BVMF
2024-11-25 11:17,"R$ 39,66",PETR4:BVMF
2024-11-25 11:18,"R$ 39,65",PETR4:BVMF
2024-11-25 11:19,"R$ 39,67",PETR4:BVMF
2024-11-25 11:20,"R$ 39,64",PETR4:BVMF
2024-11-25 11:21,"R$ 39,64",PETR4:BVMF
2024-11-25 11:22,"R$ 39,66",PETR4:BVMF
2024-11-25 11:23,"R$ 39,57",PETR4:BVMF
2024-11-25 11:24,"R$ 39,58",PETR4:BVMF
2024-11-25 11:25,"R$ 39,57",PETR4:BVMF
2024-11-25 11:26,"R$ 39,56",PETR4:BVMF
2024-11-25 11:27,"R$ 39,52",PETR4:BVMF
2024-11-25 11:28,"R$ 39,54",PETR4:BVMF
2024-11-25 11:29,"R$ 39,53",PETR4:BVMF
2024-11-25 11:30,"R$ 39,46",PETR4:BVMF
2024-11-25 11:31,"R$ 39,41",PETR4:BVMF
2024-11-25 11:32,"R$ 39,47",PETR4:BVMF
2024-11-25 11:33,"R$ 39,39",PETR4:BVMF
2024-11-25 11:34,"R$ 39,45",PETR4:BVMF
2024-11-25 11:35,"R$ 39,43",PETR4:BVMF
2024-11-25 11:36,"R$ 39,38",PETR4:BVMF
2024-11-25 11:37,"R$ 39,38",PETR4:BVMF
2024-11-25 11:38,"R$ 39,33",PETR4:BVMF
2024-11-25 11:39,"R$ 39,37",PETR4:BVMF
2024-11-25 11:40,"R$ 39,37",PETR4:BVMF
2024-11-25 11:41,"R$ 39,37",PETR4:BVMF
2024-11-25 11:42,"R$ 39,36",PETR4:BVMF
2024-11-25 11:43,"R$ 39,37",PETR4:BVMF
2024-11-25 11:44,"R$ 39,41",PETR4:BVMF
2024-11-25 11:45,"R$ 39,42",PETR4:BVMF
2024-11-25 11:46,"R$ 39,60",PETR4:BVMF
2024-11-25 11:47,"R$ 39,62",PETR4:BVMF
2024-11-25 11:48,"R$ 39,62",PETR4:BVMF
2024-11-25 11:49,"R$ 39,62",PETR4:BVMF
2024-11-25 11:50,"R$ 39,60",PETR4:BVMF
2024-11-25 11:51,"R$ 39,61",PETR4:BVMF
2024-11-25 11:52,"R$ 39,60",PETR4:BVMF
2024-11-25 11:53,"R$ 39,60",PETR4:BVMF
2024-11-25 11:54,"R$ 39,62",PETR4:BVMF
2024-11-25 11:55,"R$ 39,61",PETR4:BVMF
2024-11-25 11:56,"R$ 39,58",PETR4:BVMF
2024-11-25 11:57,"R$ 39,52",PETR4:BVMF
2024-11-25 11:59,"R$ 39,55",PETR4:BVMF
2024-11-25 12:00,"R$ 39,55",PETR4:BVMF
2024-11-25 12:01,"R$ 39,58",PETR4:BVMF
