Data_minute,Valor,Ticker
2024-11-23 00:00,"570.757,69",BTC-BRL
2024-11-23 00:01,"570.802,99",BTC-BRL
2024-11-23 00:02,"570.802,99",BTC-BRL
2024-11-23 00:03,"570.897,01",BTC-BRL
2024-11-23 00:04,"571.027,86",BTC-BRL
2024-11-23 00:05,"571.247,62",BTC-BRL
2024-11-23 00:06,"571.247,62",BTC-BRL
2024-11-23 00:07,"571.226,11",BTC-BRL
2024-11-23 00:08,"571.039,00",BTC-BRL
2024-11-23 00:09,"570.760,42",BTC-BRL
2024-11-23 00:10,"570.760,42",BTC-BRL
2024-11-23 00:11,"570.668,14",BTC-BRL
2024-11-23 00:12,"570.581,48",BTC-BRL
2024-11-23 00:13,"570.581,48",BTC-BRL
2024-11-23 00:14,"571.144,27",BTC-BRL
2024-11-23 00:15,"571.426,21",BTC-BRL
2024-11-23 00:16,"571.466,52",BTC-BRL
2024-11-23 00:17,"571.626,49",BTC-BRL
2024-11-23 00:18,"571.626,49",BTC-BRL
2024-11-23 00:19,"571.730,95",BTC-BRL
2024-11-23 00:20,"571.953,50",BTC-BRL
2024-11-23 00:21,"571.953,50",BTC-BRL
2024-11-23 00:22,"572.045,66",BTC-BRL
2024-11-23 00:23,"572.133,01",BTC-BRL
2024-11-23 00:24,"572.060,86",BTC-BRL
2024-11-23 00:25,"572.036,73",BTC-BRL
2024-11-23 00:26,"572.295,94",BTC-BRL
2024-11-23 00:27,"572.295,94",BTC-BRL
2024-11-23 00:28,"572.359,33",BTC-BRL
2024-11-23 00:29,"572.533,62",BTC-BRL
2024-11-23 00:30,"572.586,06",BTC-BRL
2024-11-23 00:31,"572.552,59",BTC-BRL
2024-11-23 00:32,"572.619,00",BTC-BRL
2024-11-23 00:33,"572.632,57",BTC-BRL
2024-11-23 00:34,"572.607,81",BTC-BRL
2024-11-23 00:35,"572.607,81",BTC-BRL
2024-11-23 00:36,"572.287,29",BTC-BRL
2024-11-23 00:37,"572.275,29",BTC-BRL
2024-11-23 00:38,"572.275,29",BTC-BRL
2024-11-23 00:39,"572.380,44",BTC-BRL
2024-11-23 00:40,"572.169,78",BTC-BRL
2024-11-23 00:41,"572.169,78",BTC-BRL
2024-11-23 00:42,"572.047,11",BTC-BRL
2024-11-23 00:43,"571.872,47",BTC-BRL
2024-11-23 00:44,"571.866,09",BTC-BRL
2024-11-23 00:45,"571.846,95",BTC-BRL
2024-11-23 00:46,"571.798,29",BTC-BRL
2024-11-23 00:47,"571.798,29",BTC-BRL
2024-11-23 00:48,"571.900,31",BTC-BRL
