Data_minute,Valor,Ticker
2024-11-21 10:00,"R$ 37,80",PETR4:BVMF
2024-11-21 10:01,"R$ 37,80",PETR4:BVMF
2024-11-21 10:02,"R$ 37,80",PETR4:BVMF
2024-11-21 10:03,"R$ 37,80",PETR4:BVMF
2024-11-21 10:04,"R$ 37,80",PETR4:BVMF
2024-11-21 10:05,"R$ 37,80",PETR4:BVMF
2024-11-21 10:06,"R$ 37,80",PETR4:BVMF
2024-11-21 10:07,"R$ 37,80",PETR4:BVMF
2024-11-21 10:08,"R$ 37,80",PETR4:BVMF
2024-11-21 10:09,"R$ 37,80",PETR4:BVMF
2024-11-21 10:10,"R$ 37,80",PETR4:BVMF
2024-11-21 10:11,"R$ 37,80",PETR4:BVMF
2024-11-21 10:12,"R$ 37,80",PETR4:BVMF
2024-11-21 10:13,"R$ 37,80",PETR4:BVMF
2024-11-21 10:14,"R$ 37,80",PETR4:BVMF
2024-11-21 10:15,"R$ 37,80",PETR4:BVMF
2024-11-21 10:16,"R$ 37,80",PETR4:BVMF
2024-11-21 10:17,"R$ 37,80",PETR4:BVMF
2024-11-21 10:18,"R$ 37,80",PETR4:BVMF
2024-11-21 10:19,"R$ 38,00",PETR4:BVMF
2024-11-21 10:20,"R$ 37,94",PETR4:BVMF
2024-11-21 10:21,"R$ 37,94",PETR4:BVMF
2024-11-21 10:22,"R$ 38,00",PETR4:BVMF
2024-11-21 10:23,"R$ 37,98",PETR4:BVMF
2024-11-21 10:24,"R$ 37,97",PETR4:BVMF
2024-11-21 10:25,"R$ 37,92",PETR4:BVMF
2024-11-21 10:26,"R$ 37,89",PETR4:BVMF
2024-11-21 10:27,"R$ 37,88",PETR4:BVMF
2024-11-21 10:28,"R$ 37,87",PETR4:BVMF
2024-11-21 10:29,"R$ 37,87",PETR4:BVMF
2024-11-21 10:30,"R$ 37,88",PETR4:BVMF
2024-11-21 10:31,"R$ 37,85",PETR4:BVMF
2024-11-21 10:32,"R$ 37,87",PETR4:BVMF
2024-11-21 10:33,"R$ 37,83",PETR4:BVMF
2024-11-21 10:34,"R$ 37,84",PETR4:BVMF
2024-11-21 10:35,"R$ 37,82",PETR4:BVMF
2024-11-21 10:36,"R$ 37,83",PETR4:BVMF
2024-11-21 10:37,"R$ 37,85",PETR4:BVMF
2024-11-21 10:38,"R$ 37,86",PETR4:BVMF
2024-11-21 10:39,"R$ 37,86",PETR4:BVMF
2024-11-21 10:40,"R$ 37,86",PETR4:BVMF
2024-11-21 10:41,"R$ 37,83",PETR4:BVMF
2024-11-21 10:42,"R$ 37,82",PETR4:BVMF
2024-11-21 10:43,"R$ 37,82",PETR4:BVMF
2024-11-21 10:44,"R$ 37,82",PETR4:BVMF
2024-11-21 10:45,"R$ 37,84",PETR4:BVMF
2024-11-21 10:46,"R$ 37,79",PETR4:BVMF
2024-11-21 10:47,"R$ 37,82",PETR4:BVMF
2024-11-21 10:48,"R$ 37,84",PETR4:BVMF
2024-11-21 10:49,"R$ 37,81",PETR4:BVMF
2024-11-21 10:50,"R$ 37,85",PETR4:BVMF
2024-11-21 10:51,"R$ 37,87",PETR4:BVMF
2024-11-21 10:52,"R$ 37,91",PETR4:BVMF
2024-11-21 10:53,"R$ 37,91",PETR4:BVMF
2024-11-21 10:54,"R$ 37,85",PETR4:BVMF
2024-11-21 10:55,"R$ 37,85",PETR4:BVMF
2024-11-21 10:56,"R$ 37,84",PETR4:BVMF
2024-11-21 10:57,"R$ 37,83",PETR4:BVMF
2024-11-21 10:58,"R$ 37,83",PETR4:BVMF
2024-11-21 10:59,"R$ 37,80",PETR4:BVMF
2024-11-21 11:00,"R$ 37,82",PETR4:BVMF
2024-11-21 11:01,"R$ 37,77",PETR4:BVMF
2024-11-21 11:02,"R$ 37,74",PETR4:BVMF
2024-11-21 11:03,"R$ 37,71",PETR4:BVMF
