Data_minute,Valor,Ticker
2024-11-24 00:00,"570.337,01",BTC-BRL
2024-11-24 00:01,"570.373,78",BTC-BRL
2024-11-24 00:02,"570.401,27",BTC-BRL
2024-11-24 00:03,"570.338,81",BTC-BRL
2024-11-24 00:04,"570.125,25",BTC-BRL
2024-11-24 00:05,"570.138,82",BTC-BRL
2024-11-24 00:06,"570.138,82",BTC-BRL
2024-11-24 00:07,"570.013,19",BTC-BRL
2024-11-24 00:08,"570.013,19",BTC-BRL
2024-11-24 00:09,"570.225,47",BTC-BRL
2024-11-24 00:10,"570.318,27",BTC-BRL
2024-11-24 00:11,"570.318,27",BTC-BRL
2024-11-24 00:12,"570.276,63",BTC-BRL
2024-11-24 00:13,"570.838,43",BTC-BRL
2024-11-24 00:14,"570.261,43",BTC-BRL
2024-11-24 00:15,"570.312,71",BTC-BRL
2024-11-24 00:16,"570.346,06",BTC-BRL
2024-11-24 00:17,"570.195,78",BTC-BRL
2024-11-24 00:18,"570.195,78",BTC-BRL
2024-11-24 00:19,"570.323,26",BTC-BRL
2024-11-24 00:20,"570.323,26",BTC-BRL
2024-11-24 00:21,"570.538,68",BTC-BRL
2024-11-24 00:22,"570.430,10",BTC-BRL
2024-11-24 00:23,"570.388,11",BTC-BRL
2024-11-24 00:24,"570.376,28",BTC-BRL
2024-11-24 00:25,"570.294,09",BTC-BRL
2024-11-24 00:26,"570.248,04",BTC-BRL
2024-11-24 00:27,"570.248,04",BTC-BRL
2024-11-24 00:28,"569.813,67",BTC-BRL
2024-11-24 00:29,"569.851,71",BTC-BRL
2024-11-24 00:30,"570.551,96",BTC-BRL
2024-11-24 00:31,"569.786,52",BTC-BRL
2024-11-24 00:32,"569.786,52",BTC-BRL
2024-11-24 00:33,"569.536,77",BTC-BRL
2024-11-24 00:34,"569.536,77",BTC-BRL
2024-11-24 00:35,"569.426,16",BTC-BRL
2024-11-24 00:36,"569.518,27",BTC-BRL
2024-11-24 00:37,"569.587,98",BTC-BRL
2024-11-24 00:38,"569.587,98",BTC-BRL
2024-11-24 00:39,"569.602,31",BTC-BRL
2024-11-24 00:40,"569.602,31",BTC-BRL
2024-11-24 00:41,"569.537,58",BTC-BRL
2024-11-24 00:42,"569.277,91",BTC-BRL
2024-11-24 00:43,"569.279,30",BTC-BRL
2024-11-24 00:44,"569.225,36",BTC-BRL
2024-11-24 00:45,"569.225,36",BTC-BRL
2024-11-24 00:46,"569.156,17",BTC-BRL
2024-11-24 00:47,"569.165,56",BTC-BRL
2024-11-24 00:48,"569.265,96",BTC-BRL
2024-11-24 00:49,"569.265,96",BTC-BRL
2024-11-24 00:50,"569.343,45",BTC-BRL
2024-11-24 00:51,"569.314,97",BTC-BRL
2024-11-24 00:52,"569.265,67",BTC-BRL
2024-11-24 00:53,"569.083,14",BTC-BRL
2024-11-24 00:54,"569.083,14",BTC-BRL
2024-11-24 00:55,"568.955,83",BTC-BRL
2024-11-24 00:56,"568.988,02",BTC-BRL
2024-11-24 00:57,"568.988,02",BTC-BRL
2024-11-24 00:58,"568.871,73",BTC-BRL
2024-11-24 00:59,"568.910,88",BTC-BRL
2024-11-24 01:00,"568.910,88",BTC-BRL
2024-11-24 01:01,"569.045,79",BTC-BRL
2024-11-24 01:02,"569.081,52",BTC-BRL
2024-11-24 01:03,"568.969,98",BTC-BRL
2024-11-24 01:04,"568.932,98",BTC-BRL
2024-11-24 01:05,"568.932,98",BTC-BRL
2024-11-24 01:06,"569.063,83",BTC-BRL
2024-11-24 01:07,"569.137,26",BTC-BRL
2024-11-24 01:08,"569.399,19",BTC-BRL
2024-11-24 01:09,"569.429,29",BTC-BRL
2024-11-24 01:10,"569.429,29",BTC-BRL
2024-11-24 01:11,"569.582,47",BTC-BRL
2024-11-24 01:12,"569.582,47",BTC-BRL
2024-11-24 01:13,"569.406,32",BTC-BRL
2024-11-24 01:14,"569.406,32",BTC-BRL
2024-11-24 01:15,"569.361,90",BTC-BRL
2024-11-24 01:16,"569.246,24",BTC-BRL
2024-11-24 01:17,"569.206,63",BTC-BRL
2024-11-24 01:18,"568.962,39",BTC-BRL
2024-11-24 01:19,"569.293,05",BTC-BRL
2024-11-24 01:20,"568.509,75",BTC-BRL
2024-11-24 01:21,"568.534,16",BTC-BRL
2024-11-24 01:22,"568.534,16",BTC-BRL
2024-11-24 01:23,"568.468,97",BTC-BRL
2024-11-24 01:24,"568.555,04",BTC-BRL
2024-11-24 01:25,"568.684,62",BTC-BRL
2024-11-24 01:26,"568.922,71",BTC-BRL
2024-11-24 01:27,"568.900,03",BTC-BRL
2024-11-24 01:28,"568.909,60",BTC-BRL
2024-11-24 01:29,"568.911,98",BTC-BRL
2024-11-24 01:30,"568.863,49",BTC-BRL
2024-11-24 01:31,"568.856,71",BTC-BRL
2024-11-24 01:32,"569.395,77",BTC-BRL
2024-11-24 01:33,"569.395,77",BTC-BRL
2024-11-24 01:34,"568.664,96",BTC-BRL
2024-11-24 01:35,"568.558,58",BTC-BRL
2024-11-24 01:36,"568.383,88",BTC-BRL
2024-11-24 01:37,"568.383,88",BTC-BRL
2024-11-24 01:38,"568.339,86",BTC-BRL
2024-11-24 01:39,"567.952,82",BTC-BRL
2024-11-24 01:40,"567.952,82",BTC-BRL
2024-11-24 01:41,"567.842,97",BTC-BRL
2024-11-24 01:42,"567.936,00",BTC-BRL
2024-11-24 01:43,"567.851,78",BTC-BRL
2024-11-24 01:44,"567.851,78",BTC-BRL
2024-11-24 01:45,"568.115,74",BTC-BRL
2024-11-24 01:46,"568.200,66",BTC-BRL
2024-11-24 01:47,"568.200,66",BTC-BRL
